time	syntax_penn_tok2	syntax_penn_lem2	syntax_stan_tok2	syntax_stan_lem2	lexical_tok2	lexical_lem2	cosine_semanticL	partner_direction	condition_info
12	0.32444284226152503	0.32444284226152503	0.32444284226152503	0.32444284226152503	0.0	0.16222142113076252	0.36511143253095923	Mitsuku:>Judge:	Mitsuko12-cond1.txt
13	0.0	0.24999999999999994	0.0	0.24999999999999994	0.0	0.0	0.22391178807419387	Judge:>Mitsuku:	Mitsuko12-cond1.txt
14	0.7745966692414834	0.5773502691896258	0.5163977794943223	0.5773502691896258	0.7216878364870323	0.7216878364870323	0.8854390371653069	Mitsuku:>Judge:	Mitsuko12-cond1.txt
15	0.0	0.0	0.0	0.0	0.0	0.0	0.7868618192182316	Judge:>Mitsuku:	Mitsuko12-cond1.txt
16	0.0	0.0	0.0	0.0	0.0	0.0	0.42294139509320094	Mitsuku:>Judge:	Mitsuko12-cond1.txt
17	0.0	0.12309149097933272	0.0	0.12909944487358055	0.0	0.0	0.27129108560143644	Judge:>Mitsuku:	Mitsuko12-cond1.txt
18	0.0	0.12309149097933272	0.0	0.12909944487358055	0.0	0.0	0.2775622248045484	Mitsuku:>Judge:	Mitsuko12-cond1.txt
19	0.0	0.22645540682891918	0.0	0.22645540682891918	0.0	0.0	0.45569779225474516	Judge:>Mitsuku:	Mitsuko12-cond1.txt
20	0.26726124191242434	0.2773500981126146	0.26726124191242434	0.2773500981126146	0.0	0.0	0.1923747057019447	Mitsuku:>Judge:	Mitsuko12-cond1.txt
21	0.0	0.0	0.0	0.0	0.0	0.0	0.15672526919356955	Judge:>Mitsuku:	Mitsuko12-cond1.txt
22	0.0	0.0	0.0	0.0	0.0	0.0	0.3109463559240615	Mitsuku:>Judge:	Mitsuko12-cond1.txt
23	0.31622776601683794	0.4743416490252569	0.31622776601683794	0.4743416490252569	0.18257418583505536	0.3651483716701107	0.6990285270819226	Judge:>Mitsuku:	Mitsuko12-cond1.txt
24	0.0	0.0	0.0	0.0	0.0	0.0	0.3550743609424023	Mitsuku:>Judge:	Mitsuko12-cond1.txt
25	0.0	0.47140452079103173	0.47140452079103173	0.0	0.0	0.0	0.5166733975288208	Judge:>Mitsuku:	Mitsuko12-cond1.txt
26	0.0	0.23570226039551587	0.0	0.0	0.0	0.0	0.5125411444857377	Mitsuku:>Judge:	Mitsuko12-cond1.txt
27	0.20412414523193148	0.20412414523193148	0.20412414523193148	0.20412414523193148	0.20412414523193148	0.20412414523193148	0.5085718900340772	Judge:>Mitsuku:	Mitsuko12-cond1.txt
0	0.0	0.0	0.0	0.0	0.0	0.0	0.34265669081658756	Judge:>Mitsuku:	Mitsuko13-cond1.txt
1	0.0	0.0	0.0	0.0	0.0	0.0	0.32716583954385037	Mitsuku:>Judge:	Mitsuko13-cond1.txt
2	0.0	0.0	0.0	0.0	0.0	0.0	0.7380798341955044	Judge:>Mitsuku:	Mitsuko13-cond1.txt
3	0.0	0.0	0.0	0.0	0.0	0.0	0.6141854299436736	Mitsuku:>Judge:	Mitsuko13-cond1.txt
4	0.0	0.0	0.0	0.0	0.0	0.0	0.5080225909362391	Judge:>Mitsuku:	Mitsuko13-cond1.txt
5	0.0	0.0	0.0	0.0	0.0	0.0	0.4909240893036596	Mitsuku:>Judge:	Mitsuko13-cond1.txt
6	0.0	0.22360679774997896	0.0	0.22360679774997896	0.0	0.0	0.46321945829299005	Judge:>Mitsuku:	Mitsuko13-cond1.txt
7	0.0	0.22360679774997896	0.0	0.22360679774997896	0.0	0.0	0.31952315820945065	Mitsuku:>Judge:	Mitsuko13-cond1.txt
8	0.0	0.0	0.15811388300841897	0.2886751345948129	0.17677669529663687	0.17677669529663687	0.8287147561217035	Judge:>Mitsuku:	Mitsuko13-cond1.txt
9	0.0	0.0	0.0	0.0	0.0	0.0	0.35048807352365086	Mitsuku:>Judge:	Mitsuko13-cond1.txt
10	0.0	0.0	0.0	0.0	0.0	0.0	0.44110022853946507	Judge:>Mitsuku:	Mitsuko13-cond1.txt
11	0.20100756305184242	0.440225453162812	0.214422506967559	0.4879500364742666	0.0	0.0	0.25510080097932075	Mitsuku:>Judge:	Mitsuko13-cond1.txt
12	0.12038585308576923	0.3464101615137755	0.2222222222222222	0.214422506967559	0.0	0.0	0.3644030423095468	Judge:>Mitsuku:	Mitsuko13-cond1.txt
13	0.10425720702853739	0.3	0.09622504486493763	0.09284766908852593	0.0	0.0	0.6561153933387059	Mitsuku:>Judge:	Mitsuko13-cond1.txt
14	0.10206207261596577	0.23570226039551587	0.10660035817780521	0.11785113019775793	0.0	0.0	0.7246181871230505	Judge:>Mitsuku:	Mitsuko13-cond1.txt
15	0.0	0.0	0.0	0.0	0.0	0.0		Mitsuku:>Judge:	Mitsuko13-cond1.txt
16	0.0	0.0	0.0	0.0	0.0	0.0		Judge:>Mitsuku:	Mitsuko13-cond1.txt
17	0.0	0.0	0.0	0.0	0.0	0.0	0.4244276684417121	Mitsuku:>Judge:	Mitsuko13-cond1.txt
18	0.372677996249965	0.09128709291752768	0.09805806756909202	0.0944911182523068	0.3061862178478973	0.3061862178478973	0.698892837316528	Judge:>Mitsuku:	Mitsuko13-cond1.txt
19	0.055048188256318034	0.05063696835418333	0.05913123959890826	0.11396057645963795	0.0	0.0	0.6528848536928612	Mitsuku:>Judge:	Mitsuko13-cond1.txt
20	0.06917144638660747	0.19088542889273333	0.13834289277321493	0.27668578554642986	0.0	0.0	0.6016352014290054	Judge:>Mitsuku:	Mitsuko13-cond1.txt
21	0.0	0.0	0.0	0.13245323570650439	0.0	0.0	0.45762992903380373	Mitsuku:>Judge:	Mitsuko13-cond1.txt
22	0.0	0.0	0.0	0.0	0.0	0.0	0.458763073774358	Judge:>Mitsuku:	Mitsuko13-cond1.txt
23	0.0	0.0	0.0	0.0	0.0	0.0	0.24016223333003794	Mitsuku:>Judge:	Mitsuko13-cond1.txt
24	0.18257418583505536	0.18257418583505536	0.0	0.0	0.0	0.0	0.6038103678388669	Judge:>Mitsuku:	Mitsuko13-cond1.txt
25	0.0	0.0	0.0	0.0	0.0	0.0	0.4237878154874012	Mitsuku:>Judge:	Mitsuko13-cond1.txt
26	0.23904572186687872	0.23904572186687872	0.23904572186687872	0.2581988897471611	0.12403473458920847	0.12403473458920847	0.8761039313706499	Judge:>Mitsuku:	Mitsuko13-cond1.txt
27	0.40406101782088427	0.3563483225498992	0.40406101782088427	0.4364357804719848	0.3144854510165755	0.3144854510165755	0.7941289777759994	Mitsuku:>Judge:	Mitsuko13-cond1.txt
28	0.1543033499620919	0.6859943405700353	0.25354627641855493	0.7142857142857142	0.0	0.15762208124782012	0.8010825006828717	Judge:>Mitsuku:	Mitsuko13-cond1.txt
29	0.0	0.0	0.0	0.0	0.0	0.0	0.394177033595851	Mitsuku:>Judge:	Mitsuko13-cond1.txt
30	0.0	0.0	0.0	0.0	0.0	0.0	0.2865704365197803	Judge:>Mitsuku:	Mitsuko13-cond1.txt
31	0.0	0.0	0.0	0.0	0.0	0.0	0.3878704611060899	Mitsuku:>Judge:	Mitsuko13-cond1.txt
32	0.4472135954999579	0.4472135954999579	0.0	0.0	0.0	0.0	0.471038015906762	Judge:>Mitsuku:	Mitsuko13-cond1.txt
33	0.13483997249264842	0.13483997249264842	0.0	0.0	0.0	0.0	0.410812406129514	Mitsuku:>Judge:	Mitsuko13-cond1.txt
34	0.16724840200141816	0.1556997888323046	0.0	0.08362420100070908	0.08362420100070908	0.08362420100070908	0.6985132124042769	Judge:>Mitsuku:	Mitsuko13-cond1.txt
35	0.0	0.0	0.0	0.0	0.0	0.0	0.4711284465777015	Mitsuku:>Judge:	Mitsuko13-cond1.txt
36	0.3061862178478973	0.3061862178478973	0.10660035817780521	0.10660035817780521	0.0	0.0	0.6660649915038687	Judge:>Mitsuku:	Mitsuko13-cond1.txt
37	0.16666666666666669	0.16666666666666669	0.17407765595569785	0.17407765595569785	0.0	0.0	0.5282378407238524	Mitsuku:>Judge:	Mitsuko13-cond1.txt
38	0.18257418583505536	0.18257418583505536	0.3651483716701107	0.3651483716701107	0.0	0.0	0.38819973547358577	Judge:>Mitsuku:	Mitsuko13-cond1.txt
39	0.0	0.0	0.0	0.0	0.0	0.0	0.30269405643112524	Mitsuku:>Judge:	Mitsuko13-cond1.txt
40	0.10206207261596577	0.0	0.0	0.0	0.0	0.0	0.455346889222062	Judge:>Mitsuku:	Mitsuko13-cond1.txt
0	0.0	0.0	0.0	0.0	0.0	0.0	0.32138944974550787	Judge:>Mitsuku:	Mitsuko14-cond1.txt
1	0.0	0.0	0.0	0.0	0.0	0.0	0.5847572346227768	Mitsuku:>Judge:	Mitsuko14-cond1.txt
2	0.0	0.0	0.0	0.0	0.0	0.0	0.19863418719698278	Judge:>Mitsuku:	Mitsuko14-cond1.txt
3	0.15075567228888181	0.2773500981126146	0.15075567228888181	0.2773500981126146	0.0	0.0	0.17018264531679161	Mitsuku:>Judge:	Mitsuko14-cond1.txt
4	0.36784039189736234	0.3721042037676254	0.13794014696151088	0.08362420100070908	0.0	0.0	0.5890347685105282	Judge:>Mitsuku:	Mitsuko14-cond1.txt
5	0.457495710997814	0.29814239699997197	0.15249857033260467	0.15075567228888181	0.0	0.0	0.4215927042456561	Mitsuku:>Judge:	Mitsuko14-cond1.txt
6	0.0	0.0	0.0	0.0	0.0	0.0	0.7326396186234106	Judge:>Mitsuku:	Mitsuko14-cond1.txt
7	0.0	0.0	0.0	0.0	0.0	0.0	0.31322779649929	Mitsuku:>Judge:	Mitsuko14-cond1.txt
8	0.11624763874381928	0.1178511301977579	0.13130643285972254	0.13363062095621217	0.0	0.0	0.5413310726615123	Judge:>Mitsuku:	Mitsuko14-cond1.txt
9	0.0	0.07453559924999299	0.0	0.25354627641855493	0.0	0.0	0.7531762126311088	Mitsuku:>Judge:	Mitsuko14-cond1.txt
10	0.0	0.0	0.11180339887498948	0.11180339887498948	0.0	0.0	0.6883946474647074	Judge:>Mitsuku:	Mitsuko14-cond1.txt
11	0.0	0.0	0.0	0.0	0.0	0.0	0.25550641265167906	Mitsuku:>Judge:	Mitsuko14-cond1.txt
12	0.0	0.0	0.0	0.0	0.0	0.0	0.17006738752252393	Judge:>Mitsuku:	Mitsuko14-cond1.txt
13	0.23570226039551587	0.23570226039551587	0.23570226039551587	0.23570226039551587	0.0	0.0	0.3455481139738451	Mitsuku:>Judge:	Mitsuko14-cond1.txt
14	0.0	0.0	0.0	0.0	0.0	0.0	0.5054580089019763	Judge:>Mitsuku:	Mitsuko14-cond1.txt
15	0.22360679774997896	0.29999999999999993	0.22360679774997896	0.33541019662496846	0.0	0.0	0.3855364789682998	Mitsuku:>Judge:	Mitsuko14-cond1.txt
16	0.09759000729485333	0.17213259316477406	0.09325048082403138	0.09325048082403138	0.0	0.0	0.6180964836801885	Judge:>Mitsuku:	Mitsuko14-cond1.txt
17	0.0	0.0	0.0	0.0	0.0	0.0	0.6593422427357591	Mitsuku:>Judge:	Mitsuko14-cond1.txt
18	0.0	0.0	0.0	0.0	0.0	0.0	0.1929599234521442	Judge:>Mitsuku:	Mitsuko14-cond1.txt
19	0.0	0.0	0.0	0.0	0.0	0.0	0.2734570742869016	Mitsuku:>Judge:	Mitsuko14-cond1.txt
20	0.4472135954999579	0.4472135954999579	0.4472135954999579	0.40824829046386296	0.22360679774997896	0.22360679774997896	0.7210441613069083	Judge:>Mitsuku:	Mitsuko14-cond1.txt
21	0.0	0.31622776601683794	0.0	0.0	0.0	0.0	0.5235898562804059	Mitsuku:>Judge:	Mitsuko14-cond1.txt
22	0.20851441405707477	0.19245008972987526	0.0	0.0	0.20851441405707477	0.20851441405707477	0.45860689619366113	Judge:>Mitsuku:	Mitsuko14-cond1.txt
23	0.12038585308576923	0.3333333333333333	0.24077170617153845	0.3464101615137755	0.12038585308576923	0.24077170617153845	0.5171803564660715	Mitsuku:>Judge:	Mitsuko14-cond1.txt
24	0.0	0.0	0.3086066999241839	0.3086066999241839	0.0	0.0	0.6057447342231329	Judge:>Mitsuku:	Mitsuko14-cond1.txt
25	0.0	0.0	0.0	0.0	0.0	0.0	0.3692143366312157	Mitsuku:>Judge:	Mitsuko14-cond1.txt
26	0.0	0.0	0.0	0.0	0.0	0.0	0.44550845272011963	Judge:>Mitsuku:	Mitsuko14-cond1.txt
27	0.140028008402801	0.14907119849998599	0.0	0.0	0.0	0.0	0.6417879467713558	Mitsuku:>Judge:	Mitsuko14-cond1.txt
28	0.27407548393101266	0.26490647141300877	0.20272121351984582	0.2598279209846524	0.15294382258037453	0.15032920560056579	0.6590315011834869	Judge:>Mitsuku:	Mitsuko14-cond1.txt
0	0.502518907629606	0.502518907629606	0.502518907629606	0.502518907629606	0.3779644730092272	0.3779644730092272	0.8384418441077232	Judge:>Mitsuku:	Mitsuko15-cond1.txt
0	0.0	0.0	0.0	0.0	0.0	0.0	0.19484539860807748	Mitsuku:>Judge:	Mitsuko16-cond1.txt
1	0.29488391230979427	0.2721655269759086	0.2211629342323457	0.21213203435596426	0.0	0.0	0.3738470892546616	Judge:>Mitsuku:	Mitsuko16-cond1.txt
2	0.0	0.2222222222222222	0.0	0.23094010767585033	0.0	0.0	0.3112676721671037	Mitsuku:>Judge:	Mitsuko16-cond1.txt
3	0.0	0.0	0.0	0.0	0.0	0.0	0.4444826226167521	Judge:>Mitsuku:	Mitsuko16-cond1.txt
4	0.0	0.0	0.0	0.0	0.0	0.0	0.22244858968553094	Mitsuku:>Judge:	Mitsuko16-cond1.txt
5	0.0	0.0	0.0	0.0	0.0	0.0	0.41475320697656315	Judge:>Mitsuku:	Mitsuko16-cond1.txt
6	0.0	0.0	0.0	0.2886751345948129	0.0	0.0	0.5251784591282814	Mitsuku:>Judge:	Mitsuko16-cond1.txt
7	0.0	0.0	0.0	0.16222142113076252	0.0	0.0	0.5687430212800003	Judge:>Mitsuku:	Mitsuko16-cond1.txt
0	0.0	0.0	0.0	0.0	0.0	0.0	0.2179895894981022	Mitsuku:>Judge:	Mitsuko17-cond1.txt
1	0.0	0.15075567228888181	0.0	0.15075567228888181	0.0	0.0	0.7844695323845777	Judge:>Mitsuku:	Mitsuko17-cond1.txt
2	0.12309149097933275	0.2461829819586655	0.12309149097933275	0.2461829819586655	0.0	0.0	0.49049179706794344	Mitsuku:>Judge:	Mitsuko17-cond1.txt
3	0.2182178902359924	0.2182178902359924	0.11785113019775793	0.11785113019775793	0.0	0.0	0.6059146496475102	Judge:>Mitsuku:	Mitsuko17-cond1.txt
4	0.23904572186687872	0.23904572186687872	0.12909944487358055	0.12909944487358055	0.0	0.0	0.4904234295104919	Mitsuku:>Judge:	Mitsuko17-cond1.txt
5	0.15811388300841897	0.15811388300841897	0.15811388300841897	0.31622776601683794	0.0	0.0	0.6992088523179226	Judge:>Mitsuku:	Mitsuko17-cond1.txt
6	0.0	0.0	0.0	0.0	0.0	0.0	0.497699359237709	Mitsuku:>Judge:	Mitsuko17-cond1.txt
7	0.0	0.0	0.0	0.0	0.0	0.0	0.4705038988589574	Judge:>Mitsuku:	Mitsuko17-cond1.txt
8	0.0	0.6123724356957945	0.0	0.6123724356957945	0.0	0.24999999999999994	0.5163875409505201	Mitsuku:>Judge:	Mitsuko17-cond1.txt
9	0.5345224838248487	0.5345224838248487	0.5345224838248487	0.5345224838248487	0.5345224838248487	0.5345224838248487	0.7396117214574939	Judge:>Mitsuku:	Mitsuko17-cond1.txt
10	0.0	0.0	0.0	0.0	0.0	0.0	0.11252276535535788	Mitsuku:>Judge:	Mitsuko17-cond1.txt
11	0.33806170189140655	0.33806170189140655	0.5070925528371099	0.5070925528371099	0.5070925528371099	0.5070925528371099	0.901536625372071	Judge:>Mitsuku:	Mitsuko17-cond1.txt
12	0.0	0.0	0.0	0.0	0.0	0.0	0.13006414520213827	Mitsuku:>Judge:	Mitsuko17-cond1.txt
13	0.0	0.0	0.0	0.0	0.0	0.0	0.5205605909255346	Judge:>Mitsuku:	Mitsuko17-cond1.txt
14	0.0	0.0	0.0	0.13130643285972254	0.0	0.0	0.5848910720997578	Mitsuku:>Judge:	Mitsuko17-cond1.txt
15	0.0	0.0	0.0	0.0	0.0	0.0	0.6728630561065554	Judge:>Mitsuku:	Mitsuko17-cond1.txt
16	0.16903085094570328	0.0	0.0	0.14907119849998599	0.0	0.0	0.190812115400261	Mitsuku:>Judge:	Mitsuko17-cond1.txt
17	0.33806170189140655	0.33806170189140655	0.5070925528371099	0.5070925528371099	0.5070925528371099	0.5070925528371099	0.901536625372071	Judge:>Mitsuku:	Mitsuko17-cond1.txt
18	0.0	0.0	0.0	0.0	0.0	0.0	0.15459839839670853	Mitsuku:>Judge:	Mitsuko17-cond1.txt
19	0.0	0.0	0.0	0.0	0.0	0.0	0.3416527557056661	Judge:>Mitsuku:	Mitsuko17-cond1.txt
20	0.0	0.0	0.0	0.0	0.0	0.0	0.23534365681405633	Mitsuku:>Judge:	Mitsuko17-cond1.txt
21	0.0	0.0	0.0	0.0	0.0	0.0	0.7650604960452297	Judge:>Mitsuku:	Mitsuko17-cond1.txt
0	0.0	0.2672612419124244	0.0	0.2672612419124244	0.0	0.0	0.562035824468056	Judge:>Mitsuku:	Mitsuko18-cond1.txt
1	0.125	0.1336306209562122	0.0	0.0	0.0	0.0	0.5600999157288092	Mitsuku:>Judge:	Mitsuko18-cond1.txt
2	0.1386750490563073	0.0	0.15075567228888181	0.0	0.0	0.0	0.718622880631033	Judge:>Mitsuku:	Mitsuko18-cond1.txt
0	0.0	0.24999999999999994	0.0	0.24999999999999994	0.0	0.0	0.22391178807419387	Judge:>Mitsuku:	Mitsuko19-cond1.txt
1	0.0	0.20412414523193148	0.0	0.20412414523193148	0.0	0.0	0.6349395701422861	Mitsuku:>Judge:	Mitsuko19-cond1.txt
2	0.0	0.0	0.0	0.0	0.0	0.0	0.3804977627236723	Judge:>Mitsuku:	Mitsuko19-cond1.txt
3	0.0	0.0	0.0	0.0	0.0	0.0	0.5390372790241278	Mitsuku:>Judge:	Mitsuko19-cond1.txt
4	0.0	0.0	0.0	0.0	0.0	0.0	0.6470995908835104	Judge:>Mitsuku:	Mitsuko19-cond1.txt
5	0.1386750490563073	0.1386750490563073	0.1386750490563073	0.1386750490563073	0.0	0.0	0.418188602349988	Mitsuku:>Judge:	Mitsuko19-cond1.txt
6	0.0	0.20412414523193154	0.0	0.0	0.0	0.0	0.39764347413065815	Judge:>Mitsuku:	Mitsuko19-cond1.txt
7	0.0	0.0	0.0	0.0	0.0	0.0	0.3672676999637454	Mitsuku:>Judge:	Mitsuko19-cond1.txt
8	0.08247860988423225	0.08606629658238704	0.07647191129018727	0.0842151921066519	0.0	0.0	0.7388119786924027	Judge:>Mitsuku:	Mitsuko19-cond1.txt
9	0.10101525445522107	0.10540925533894596	0.09365858115816939	0.10314212462587934	0.0	0.0	0.4134787229554616	Mitsuku:>Judge:	Mitsuko19-cond1.txt
10	0.0	0.0	0.0	0.0	0.0	0.0	0.5483718942492373	Judge:>Mitsuku:	Mitsuko19-cond1.txt
11	0.0	0.12598815766974242	0.0	0.12598815766974242	0.0	0.0	0.3829998784208568	Mitsuku:>Judge:	Mitsuko19-cond1.txt
12	0.0	0.0	0.0	0.0	0.0	0.0	0.43105386631801634	Judge:>Mitsuku:	Mitsuko19-cond1.txt
13	0.09534625892455921	0.28603877677367767	0.09534625892455921	0.19999999999999996	0.0	0.0	0.748438713359869	Mitsuku:>Judge:	Mitsuko19-cond1.txt
14	0.2581988897471611	0.0	0.0	0.0	0.0	0.0	0.7778035089838821	Judge:>Mitsuku:	Mitsuko19-cond1.txt
15	0.0	0.0	0.0	0.0	0.0	0.0	0.5653673264844223	Mitsuku:>Judge:	Mitsuko19-cond1.txt
16	0.0	0.0	0.16666666666666669	0.16666666666666669	0.0	0.0	0.5830371261669524	Judge:>Mitsuku:	Mitsuko19-cond1.txt
17	0.0	0.0	0.16666666666666669	0.16666666666666669	0.0	0.0	0.7276459552478698	Mitsuku:>Judge:	Mitsuko19-cond1.txt
18	0.0	0.0	0.20412414523193148	0.0	0.0	0.0	0.4275699301885305	Judge:>Mitsuku:	Mitsuko19-cond1.txt
19	0.31622776601683794	0.31622776601683794	0.31622776601683794	0.31622776601683794	0.0	0.0	0.595765378406989	Mitsuku:>Judge:	Mitsuko19-cond1.txt
20	0.23094010767585027	0.23094010767585027	0.23904572186687872	0.23904572186687872	0.10846522890932808	0.10846522890932808	0.6773284651775936	Judge:>Mitsuku:	Mitsuko19-cond1.txt
21	0.0	0.0	0.0	0.0	0.0	0.0	0.428039540510435	Mitsuku:>Judge:	Mitsuko19-cond1.txt
22	0.35856858280031806	0.35856858280031806	0.11952286093343936	0.11952286093343936	0.0	0.0	0.6136965950209994	Judge:>Mitsuku:	Mitsuko19-cond1.txt
23	0.0	0.0	0.0	0.0	0.0	0.0	0.2333704045800189	Mitsuku:>Judge:	Mitsuko19-cond1.txt
24	0.0	0.0	0.0	0.0	0.0	0.0	0.7650604960452297	Judge:>Mitsuku:	Mitsuko19-cond1.txt
25	0.0	0.0	0.0	0.0	0.0	0.0	0.5245358922479733	Mitsuku:>Judge:	Mitsuko19-cond1.txt
26	0.0	0.0	0.0	0.0	0.0	0.0	0.05250258126846308	Judge:>Mitsuku:	Mitsuko19-cond1.txt
27	0.0	0.0	0.0	0.0	0.0	0.0	0.21622312594093662	Mitsuku:>Judge:	Mitsuko19-cond1.txt
28	0.0	0.0	0.0	0.140028008402801	0.0	0.0	0.7543763378111691	Judge:>Mitsuku:	Mitsuko19-cond1.txt
29	0.14907119849998599	0.14907119849998599	0.0	0.0	0.0	0.0	0.2603418144380234	Mitsuku:>Judge:	Mitsuko19-cond1.txt
30	0.17407765595569785	0.3481553119113957	0.0	0.17407765595569785	0.0	0.0	0.19596549072027225	Judge:>Mitsuku:	Mitsuko19-cond1.txt
31	0.0	0.0	0.0	0.0	0.0	0.0	0.5309315641357907	Mitsuku:>Judge:	Mitsuko19-cond1.txt
32	0.0	0.0	0.0	0.0	0.0	0.0	0.43136021966617466	Judge:>Mitsuku:	Mitsuko19-cond1.txt
